"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.post","Input.targetMinority","Input.targetStereotype","Answer.commentbox","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Answer.intent_quality_bad_1.on","Answer.intent_quality_bad_2.on","Answer.intent_quality_good_4.on","Answer.intent_quality_good_5.on","Answer.intent_quality_mid_3.on","Approve","Reject"
"301KG0KXAPJKAHB0CTJV1X3KIEJ2HG","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:45 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:45 PDT 2023","","","3X65QVEQIEL2GFJMQ9S1TM12N4ALCF","A1640SCV2MWK3I","Submitted","Fri Mar 24 21:35:50 PDT 2023","Fri Mar 24 21:36:41 PDT 2023","Mon Mar 27 21:36:41 PDT 2023","","","","51","100% (20/20)","100% (20/20)","100% (20/20)","Some people believe that sexist jokes are great because they can't offend people","The stereotype that this sentence communicates is that sexist jokes are  great because they can't offend a human","The stereotype communicated by this sentence is that men are better than women","that woman were not considered human","text-babbage-001","text-ada-001","text-curie-001","human","sbic","Why are sexist jokes great? Cause they can't offend a human","[""women""]","[""that woman were not considered human"", ""that women are less"", ""woman are easily offended."", ""women are inferior"", ""women are inhuman/less than human"", ""women aren't human.""]","","rank_3","rank_1","rank_2","rank_4","false","false","false","true","false"
"301KG0KXAPJKAHB0CTJV1X3KIEJ2HG","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:45 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:45 PDT 2023","","","326O153BMWWYF1F89J080XT0Z75DE4","A1QWQI2ZV6TFOB","Submitted","Fri Mar 24 18:49:59 PDT 2023","Fri Mar 24 18:50:46 PDT 2023","Mon Mar 27 18:50:46 PDT 2023","","","","47","100% (54/54)","100% (54/54)","100% (54/54)","Some people believe that sexist jokes are great because they can't offend people","The stereotype that this sentence communicates is that sexist jokes are  great because they can't offend a human","The stereotype communicated by this sentence is that men are better than women","that woman were not considered human","text-babbage-001","text-ada-001","text-curie-001","human","sbic","Why are sexist jokes great? Cause they can't offend a human","[""women""]","[""that woman were not considered human"", ""that women are less"", ""woman are easily offended."", ""women are inferior"", ""women are inhuman/less than human"", ""women aren't human.""]","","rank_3","rank_4","rank_2","rank_1","false","false","true","false","false"
"301KG0KXAPJKAHB0CTJV1X3KIEJ2HG","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:45 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:45 PDT 2023","","","3TEM0PF1QJVZOB0E1C1TF8RW57G0DS","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 22:21:38 PDT 2023","Fri Mar 24 22:43:37 PDT 2023","Mon Mar 27 22:43:37 PDT 2023","","","","1319","100% (1/1)","100% (1/1)","100% (1/1)","Some people believe that sexist jokes are great because they can't offend people","The stereotype that this sentence communicates is that sexist jokes are  great because they can't offend a human","The stereotype communicated by this sentence is that men are better than women","that woman were not considered human","text-babbage-001","text-ada-001","text-curie-001","human","sbic","Why are sexist jokes great? Cause they can't offend a human","[""women""]","[""that woman were not considered human"", ""that women are less"", ""woman are easily offended."", ""women are inferior"", ""women are inhuman/less than human"", ""women aren't human.""]","good","rank_1","rank_3","rank_2","rank_4","false","false","true","false","false"
"309D674SICJNHM0G9UY5RZ98ZSRCBJ","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:41 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:41 PDT 2023","","","3OHYZ19UGQ3MTLPLJNC2F8F8I6FOAI","A2RC9V49MHS973","Submitted","Fri Mar 24 19:08:31 PDT 2023","Fri Mar 24 19:17:12 PDT 2023","Mon Mar 27 19:17:12 PDT 2023","","","","521","83% (5/6)","83% (5/6)","83% (5/6)","A Jew is someone who is from Israel","The stereotype communicated by this sentence is that Jews are smart and know how to cook well","The pizza is typically made with Italian ingredients such as pizza sauce, cheese, and bread","holocaust","text-babbage-001","text-curie-001","text-ada-001","human","sbic","What's the difference between a Jew and a pizza? The pizza doesn't scream when it's put in the oven.","[""holocaust victims"", ""jewish folks"", ""terrorism victims""]","[""holocaust"", ""jewish folks are submissive"", ""jewish people are executed"", ""jewish people below in the oven"", ""jews are inferior"", ""trivializes harm to victims"", ""victims""]","","rank_1","rank_2","rank_3","rank_4","false","false","true","false","false"
"309D674SICJNHM0G9UY5RZ98ZSRCBJ","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:41 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:41 PDT 2023","","","3GDTJDAPV89KAUBU99DBRDK8XJJM8I","A374VECA56GM56","Submitted","Fri Mar 24 22:18:24 PDT 2023","Fri Mar 24 22:18:49 PDT 2023","Mon Mar 27 22:18:49 PDT 2023","","","","25","100% (37/37)","100% (37/37)","100% (37/37)","A Jew is someone who is from Israel","The stereotype communicated by this sentence is that Jews are smart and know how to cook well","The pizza is typically made with Italian ingredients such as pizza sauce, cheese, and bread","holocaust","text-babbage-001","text-curie-001","text-ada-001","human","sbic","What's the difference between a Jew and a pizza? The pizza doesn't scream when it's put in the oven.","[""holocaust victims"", ""jewish folks"", ""terrorism victims""]","[""holocaust"", ""jewish folks are submissive"", ""jewish people are executed"", ""jewish people below in the oven"", ""jews are inferior"", ""trivializes harm to victims"", ""victims""]","","rank_2","rank_3","rank_4","rank_1","true","false","false","false","false"
"309D674SICJNHM0G9UY5RZ98ZSRCBJ","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:41 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:41 PDT 2023","","","3CFJTT4SX7OUEXGKEPNDLKHW5PRI77","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 21:57:42 PDT 2023","Fri Mar 24 21:58:29 PDT 2023","Mon Mar 27 21:58:29 PDT 2023","","","","47","100% (1/1)","100% (1/1)","100% (1/1)","A Jew is someone who is from Israel","The stereotype communicated by this sentence is that Jews are smart and know how to cook well","The pizza is typically made with Italian ingredients such as pizza sauce, cheese, and bread","holocaust","text-babbage-001","text-curie-001","text-ada-001","human","sbic","What's the difference between a Jew and a pizza? The pizza doesn't scream when it's put in the oven.","[""holocaust victims"", ""jewish folks"", ""terrorism victims""]","[""holocaust"", ""jewish folks are submissive"", ""jewish people are executed"", ""jewish people below in the oven"", ""jews are inferior"", ""trivializes harm to victims"", ""victims""]","good","rank_1","rank_3","rank_2","rank_4","false","false","false","false","true"
"31D0ZWOD1NXY4K08R05P1NN18L9A0T","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:44 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:44 PDT 2023","","","3LOZAJ85YRBKIR897Z6JS3N3IMR2XT","A2FXV4DEB2O2K3","Submitted","Fri Mar 24 18:43:33 PDT 2023","Fri Mar 24 18:44:53 PDT 2023","Mon Mar 27 18:44:53 PDT 2023","","","","80","100% (8/8)","100% (8/8)","100% (8/8)","The stereotype that this sentence communicates is that Muslims are not able to fly","muslims are terrorists","Muslims are often thought of as being difficult to integrate into Western society","The hardest part about being a muslim is having to go through the pilot school process","text-babbage-001","human","text-curie-001","text-ada-001","sbic","what 's the hardest part about being a muslim ? pilot school","[""muslim folks""]","[""muslims are terrorists"", ""muslims are trained to kill"", ""muslims commit violent acts"", ""muslims use planes as weapons""]","","rank_2","rank_4","rank_3","rank_1","false","false","false","false","true"
"31D0ZWOD1NXY4K08R05P1NN18L9A0T","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:44 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:44 PDT 2023","","","3LBXNTKX05TVIBT8S8LY2QVHOSHX9W","A387IAT77BDOEB","Submitted","Fri Mar 24 21:44:23 PDT 2023","Fri Mar 24 21:46:15 PDT 2023","Mon Mar 27 21:46:15 PDT 2023","","","","112","100% (29/29)","100% (29/29)","100% (29/29)","The stereotype that this sentence communicates is that Muslims are not able to fly","muslims are terrorists","Muslims are often thought of as being difficult to integrate into Western society","The hardest part about being a muslim is having to go through the pilot school process","text-babbage-001","human","text-curie-001","text-ada-001","sbic","what 's the hardest part about being a muslim ? pilot school","[""muslim folks""]","[""muslims are terrorists"", ""muslims are trained to kill"", ""muslims commit violent acts"", ""muslims use planes as weapons""]","","rank_1","rank_3","rank_2","rank_4","false","false","true","false","false"
"31D0ZWOD1NXY4K08R05P1NN18L9A0T","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:44 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:44 PDT 2023","","","3OVHNO1VEKZWQW6456ELL7UINEYZDI","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 22:20:13 PDT 2023","Fri Mar 24 22:34:30 PDT 2023","Mon Mar 27 22:34:30 PDT 2023","","","","857","100% (1/1)","100% (1/1)","100% (1/1)","The stereotype that this sentence communicates is that Muslims are not able to fly","muslims are terrorists","Muslims are often thought of as being difficult to integrate into Western society","The hardest part about being a muslim is having to go through the pilot school process","text-babbage-001","human","text-curie-001","text-ada-001","sbic","what 's the hardest part about being a muslim ? pilot school","[""muslim folks""]","[""muslims are terrorists"", ""muslims are trained to kill"", ""muslims commit violent acts"", ""muslims use planes as weapons""]","good","rank_2","rank_1","rank_4","rank_3","false","false","true","false","false"
"32FESTC2OUO2DL9M9LF0WP1WODXUCH","3W9SL2918SYKE6J9V0NUMD3LSHQZBM","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Fri Mar 24 18:16:40 PDT 2023","3","BatchId:5041255;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:16:40 PDT 2023","","","36PW28KO4DU0HUCWP996AWLUE5SEAP","A374VECA56GM56","Submitted","Fri Mar 24 22:17:14 PDT 2023","Fri Mar 24 22:17:55 PDT 2023","Mon Mar 27 22:17:55 PDT 2023","","","","41","100% (37/37)","100% (37/37)","100% (37/37)","The stereotype communicated by this sentence is that religious people are against gay marriage because it is the gayest thing that should happen in a church","The stereotype that religion is against gay marriage is that it is a way for people to get together and have sex","all religions hate gays","The stereotype that this sentence communicates is that religious people are against gay marriage because it is an against God and the true God","text-curie-001","text-babbage-001","human","text-ada-001","sbic","Why is religion so against gay marriage? Because the gayest thing that should happen in a church should be between a priest and his choir boys","[""christian folks""]","[""all religions hate gays"", ""christian priests touch their choir children"", ""christians rape their choir boys"", ""priest molest kids"", ""priests are closeted"", ""priests are pedophiles""]","","rank_3","rank_2","rank_4","rank_1","true","false","false","false","false"
