"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.original_text","Input.reframed_text","Input.strategy","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Answer.intent_quality_bad_1.on","Answer.intent_quality_bad_2.on","Answer.intent_quality_good_4.on","Answer.intent_quality_good_5.on","Answer.intent_quality_mid_3.on","Approve","Reject"
"360ZO6N6KEHH2FXAOZEN3PJU5769M4","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","3DR23U6WEJC5WQB5V90N51BN3YGTE3","A14R255U2QHV6K","Submitted","Sat Mar 25 21:02:17 PDT 2023","Sat Mar 25 21:03:02 PDT 2023","Tue Mar 28 21:03:02 PDT 2023","","","","45","100% (13/13)","100% (13/13)","100% (13/13)","I'm optimistic about the future because I see that things will get better soon","I know that my hand will eventually heal, and I will feel much better.","I'm optimistic about my handwriting because I know that with practice it will get better","I'm grateful that I have 10 stitches in my finger because it gives me an opportunity to grow and improve myself","text-ada-001","human","text-curie-001","text-davinci-002","positive_reframing","10 stitches in my finger my handwriting is type FUCKED UP rn struggling writinghand cantholdafuckingpen","I know that my hand will eventually heal, and I will feel much better.","['optimism']","rank_2","rank_1","rank_3","rank_4","false","false","false","false","true"
"360ZO6N6KEHH2FXAOZEN3PJU5769M4","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","38JBBYETQ28LF5WFG8ZFXTZVNZ0E4T","A16GGVJSG4JVIN","Submitted","Sat Mar 25 21:14:07 PDT 2023","Sat Mar 25 21:25:35 PDT 2023","Tue Mar 28 21:25:35 PDT 2023","","","","688","100% (140/140)","100% (140/140)","100% (140/140)","I'm optimistic about the future because I see that things will get better soon","I know that my hand will eventually heal, and I will feel much better.","I'm optimistic about my handwriting because I know that with practice it will get better","I'm grateful that I have 10 stitches in my finger because it gives me an opportunity to grow and improve myself","text-ada-001","human","text-curie-001","text-davinci-002","positive_reframing","10 stitches in my finger my handwriting is type FUCKED UP rn struggling writinghand cantholdafuckingpen","I know that my hand will eventually heal, and I will feel much better.","['optimism']","rank_3","rank_2","rank_1","rank_4","false","false","false","true","false"
"360ZO6N6KEHH2FXAOZEN3PJU5769M4","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","32RIADZIS62MPO1XH3JKMA3AOQA4SL","A387IAT77BDOEB","Submitted","Sat Mar 25 21:21:40 PDT 2023","Sat Mar 25 21:57:06 PDT 2023","Tue Mar 28 21:57:06 PDT 2023","","","","2126","100% (35/35)","100% (35/35)","100% (35/35)","I'm optimistic about the future because I see that things will get better soon","I know that my hand will eventually heal, and I will feel much better.","I'm optimistic about my handwriting because I know that with practice it will get better","I'm grateful that I have 10 stitches in my finger because it gives me an opportunity to grow and improve myself","text-ada-001","human","text-curie-001","text-davinci-002","positive_reframing","10 stitches in my finger my handwriting is type FUCKED UP rn struggling writinghand cantholdafuckingpen","I know that my hand will eventually heal, and I will feel much better.","['optimism']","rank_2","rank_1","rank_3","rank_4","false","false","false","false","true"
"3G5RUKN2FP1NKXIA00TNG48UAXG9N4","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","3DHE4R9OCA99W5DJIP6F4HN9G1M2G5","A16GGVJSG4JVIN","Submitted","Sat Mar 25 21:46:57 PDT 2023","Sat Mar 25 21:57:57 PDT 2023","Tue Mar 28 21:57:57 PDT 2023","","","","660","100% (140/140)","100% (140/140)","100% (140/140)","I am grateful that I can identify when I am stressed out, and I am working on finding ways to better cope with my stressors","I don’t feel good when my eczema goes to the extreme as a result of stress.","1","I'm grateful for my arms and legs, which are able to do so many amazing things","text-davinci-002","human","text-ada-001","text-curie-001","positive_reframing","Its so embarrassing when I am stressed out because my arms and legs get really red and my eczema breaks out to an extreme. blah","I don’t feel good when my eczema goes to the extreme as a result of stress.","['neutralizing']","rank_2","rank_3","rank_4","rank_1","false","false","false","true","false"
"3G5RUKN2FP1NKXIA00TNG48UAXG9N4","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","39U1BHVTDZP2MSV86PJRMA7QC9T3TP","A387IAT77BDOEB","Submitted","Sat Mar 25 21:40:36 PDT 2023","Sat Mar 25 22:36:54 PDT 2023","Tue Mar 28 22:36:54 PDT 2023","","","","3378","100% (35/35)","100% (35/35)","100% (35/35)","I am grateful that I can identify when I am stressed out, and I am working on finding ways to better cope with my stressors","I don’t feel good when my eczema goes to the extreme as a result of stress.","1","I'm grateful for my arms and legs, which are able to do so many amazing things","text-davinci-002","human","text-ada-001","text-curie-001","positive_reframing","Its so embarrassing when I am stressed out because my arms and legs get really red and my eczema breaks out to an extreme. blah","I don’t feel good when my eczema goes to the extreme as a result of stress.","['neutralizing']","rank_1","rank_3","rank_4","rank_2","false","false","false","false","true"
"3G5RUKN2FP1NKXIA00TNG48UAXG9N4","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","34X6J5FLP7W0FQ55S6HJXCDSOZDJQ0","ARQR5NIFA1AJ","Submitted","Sat Mar 25 21:01:45 PDT 2023","Sat Mar 25 21:08:44 PDT 2023","Tue Mar 28 21:08:44 PDT 2023","","","","419","100% (1/1)","100% (1/1)","100% (1/1)","I am grateful that I can identify when I am stressed out, and I am working on finding ways to better cope with my stressors","I don’t feel good when my eczema goes to the extreme as a result of stress.","1","I'm grateful for my arms and legs, which are able to do so many amazing things","text-davinci-002","human","text-ada-001","text-curie-001","positive_reframing","Its so embarrassing when I am stressed out because my arms and legs get really red and my eczema breaks out to an extreme. blah","I don’t feel good when my eczema goes to the extreme as a result of stress.","['neutralizing']","rank_1","rank_3","rank_4","rank_2","false","false","true","false","false"
"3S4TINXCDDLOQBXJZZ7WMZ3PO7OOB8","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","3OF2M9AATUM442CEXN08PKP98R1ZKC","A16GGVJSG4JVIN","Submitted","Sat Mar 25 21:45:35 PDT 2023","Sat Mar 25 21:52:29 PDT 2023","Tue Mar 28 21:52:29 PDT 2023","","","","414","100% (140/140)","100% (140/140)","100% (140/140)","One way to get foxes out of your woodland/garden is to try to neutralize their fear by replacing negative words with neutral words","I am grateful for the opportunity to improve myself by learning how to get foxes out of my woodland/garden","1","Foxes are a pain to have as they eat cats and wildlife, but they are beautiful creatures, I will have to be careful with my cat.","text-curie-001","text-davinci-002","text-ada-001","human","positive_reframing","How the frig do you get foxes out your half acre woodland/garden? So worried they will eat my cat  wildlife foxes  woodland garden trees fox animals gardenlife nature GardenersWorld anxiety","Foxes are a pain to have as they eat cats and wildlife, but they are beautiful creatures, I will have to be careful with my cat.","['neutralizing', 'optimism']","rank_2","rank_1","rank_4","rank_3","false","false","true","false","false"
"3S4TINXCDDLOQBXJZZ7WMZ3PO7OOB8","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","3S0TNUHWK7GH605HWGE88NXFP93D8E","A374VECA56GM56","Submitted","Sun Mar 26 00:07:26 PDT 2023","Sun Mar 26 00:07:53 PDT 2023","Wed Mar 29 00:07:53 PDT 2023","","","","27","100% (38/38)","100% (38/38)","100% (38/38)","One way to get foxes out of your woodland/garden is to try to neutralize their fear by replacing negative words with neutral words","I am grateful for the opportunity to improve myself by learning how to get foxes out of my woodland/garden","1","Foxes are a pain to have as they eat cats and wildlife, but they are beautiful creatures, I will have to be careful with my cat.","text-curie-001","text-davinci-002","text-ada-001","human","positive_reframing","How the frig do you get foxes out your half acre woodland/garden? So worried they will eat my cat  wildlife foxes  woodland garden trees fox animals gardenlife nature GardenersWorld anxiety","Foxes are a pain to have as they eat cats and wildlife, but they are beautiful creatures, I will have to be careful with my cat.","['neutralizing', 'optimism']","rank_3","rank_2","rank_4","rank_1","false","false","true","false","false"
"3S4TINXCDDLOQBXJZZ7WMZ3PO7OOB8","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","3EWIJTFFV254GHEEX7CDLQ9I6NJE0C","A387IAT77BDOEB","Submitted","Sat Mar 25 21:00:19 PDT 2023","Sat Mar 25 21:34:18 PDT 2023","Tue Mar 28 21:34:18 PDT 2023","","","","2039","100% (35/35)","100% (35/35)","100% (35/35)","One way to get foxes out of your woodland/garden is to try to neutralize their fear by replacing negative words with neutral words","I am grateful for the opportunity to improve myself by learning how to get foxes out of my woodland/garden","1","Foxes are a pain to have as they eat cats and wildlife, but they are beautiful creatures, I will have to be careful with my cat.","text-curie-001","text-davinci-002","text-ada-001","human","positive_reframing","How the frig do you get foxes out your half acre woodland/garden? So worried they will eat my cat  wildlife foxes  woodland garden trees fox animals gardenlife nature GardenersWorld anxiety","Foxes are a pain to have as they eat cats and wildlife, but they are beautiful creatures, I will have to be careful with my cat.","['neutralizing', 'optimism']","rank_2","rank_1","rank_4","rank_3","false","false","false","false","true"
"3LXX8KJXQ9752IIM1FT0VT8Z07L9OJ","3F2T062I4BE0U0ZH1WND6X163LS4M5","Evaluation: Positive Reframing (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a stressful or negatively framed post from the internet and tell us whether the provided ""positive reframing"" successfully shifted the text to a more positive perspective without changing the original meaning of the text.","positive, psychology, framing, text, NLP, explanation, counseling, mental, health","$0.05","Sat Mar 25 20:33:01 PDT 2023","3","BatchId:5041893;OriginalHitTemplateId:928390828;","3600","259200","Sat Apr 01 20:33:01 PDT 2023","","","354P56DE9Y1J8BJGJ1HRPMNKFSY7S6","A14R255U2QHV6K","Submitted","Sat Mar 25 20:55:47 PDT 2023","Sat Mar 25 20:56:45 PDT 2023","Tue Mar 28 20:56:45 PDT 2023","","","","58","100% (13/13)","100% (13/13)","100% (13/13)","I'm really excited about the new deadline! It will give me more time to focus on my work and improve it","1","I'm grateful that I have ten more days to work on my project","My deadline has been moved from the 22nd may to the 12th may, but still I can finish it.","text-curie-001","text-ada-001","text-davinci-002","human","positive_reframing","So uni have just moved the deadline on my work from the 22nd may to the 12th may, that's ten days less fml","My deadline has been moved from the 22nd may to the 12th may, but still I can finish it.","['neutralizing', 'optimism']","rank_1","rank_4","rank_3","rank_2","false","false","false","true","false"
