"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.additional_labels","Input.hypothesis","Input.labels","Input.premise","Answer.commentbox","Answer.explanation_quality_bad_1.on","Answer.explanation_quality_bad_2.on","Answer.explanation_quality_good_4.on","Answer.explanation_quality_good_5.on","Answer.explanation_quality_mid_3.on","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Approve","Reject"
"3ZURAPD29LLT702YYZVHTTH2AREF1W","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3BF51CHDT98G0R5GN8KJ6T6UXF3H08","A1FHH0LTJMMRL","Submitted","Wed Mar 22 18:55:41 PDT 2023","Wed Mar 22 19:06:57 PDT 2023","Sat Mar 25 19:06:57 PDT 2023","","","","676","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis suggests that the person feels angry and helpless when they can't seem to get their money situation under control","The hypothesis states that the individual is angry because they cannot get their money situation under control","Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out","I feel so angry that I can't seem to get my money situation under control","Entailment","I can't get my money under control.","GOOD","false","false","false","true","false","rank_1","rank_2","rank_4","rank_3"
"3ZURAPD29LLT702YYZVHTTH2AREF1W","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3AMW0RGHOR0BY4VB7RUMQE4YR0ZNP7","A2RQU3WS6A9SBZ","Submitted","Wed Mar 22 19:48:31 PDT 2023","Wed Mar 22 19:50:48 PDT 2023","Sat Mar 25 19:50:48 PDT 2023","","","","137","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis suggests that the person feels angry and helpless when they can't seem to get their money situation under control","The hypothesis states that the individual is angry because they cannot get their money situation under control","Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out","I feel so angry that I can't seem to get my money situation under control","Entailment","I can't get my money under control.","","true","false","false","false","false","rank_2","rank_3","rank_1","rank_4"
"3ZURAPD29LLT702YYZVHTTH2AREF1W","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3EWIJTFFV254GHEEX7CDLQ9H5Z70E7","A2XJG7AKQ445LO","Submitted","Wed Mar 22 18:26:03 PDT 2023","Wed Mar 22 18:33:37 PDT 2023","Sat Mar 25 18:33:37 PDT 2023","","","","454","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis suggests that the person feels angry and helpless when they can't seem to get their money situation under control","The hypothesis states that the individual is angry because they cannot get their money situation under control","Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out","I feel so angry that I can't seem to get my money situation under control","Entailment","I can't get my money under control.","good","false","false","false","true","false","rank_1","rank_3","rank_2","rank_4"
"3W31J70BB5UOAP4AF7BYQ2SYMKMCKL","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3DQQ64TANUJ1LY4PZSL9MXHPKC9WPD","A16GGVJSG4JVIN","Submitted","Wed Mar 22 20:58:26 PDT 2023","Wed Mar 22 21:07:11 PDT 2023","Sat Mar 25 21:07:11 PDT 2023","","","","525","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis suggests that it is not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","The hypothesis is saying the opposite of what is actually happening, so it would be a contradiction","Being interrupted by someone when you are trying to have a conversation can be really frustrating and annoying.","The relationship between the premise and the hypothesis is that it is not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Being interrupted by someone when you are trying to have a conversation can be really frustrating and annoying.","It's totally not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","Contradiction","My neighbor always interrupts me when I talk.","","false","false","true","false","false","rank_4","rank_2","rank_1","rank_3"
"3W31J70BB5UOAP4AF7BYQ2SYMKMCKL","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3DOCMVPBT1CBVJJYRCHUMPZ3RKQNN1","A1FHH0LTJMMRL","Submitted","Wed Mar 22 19:16:58 PDT 2023","Wed Mar 22 19:23:15 PDT 2023","Sat Mar 25 19:23:15 PDT 2023","","","","377","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis suggests that it is not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","The hypothesis is saying the opposite of what is actually happening, so it would be a contradiction","Being interrupted by someone when you are trying to have a conversation can be really frustrating and annoying.","The relationship between the premise and the hypothesis is that it is not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Being interrupted by someone when you are trying to have a conversation can be really frustrating and annoying.","It's totally not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","Contradiction","My neighbor always interrupts me when I talk.","GOOD","false","false","false","true","false","rank_1","rank_2","rank_3","rank_4"
"3W31J70BB5UOAP4AF7BYQ2SYMKMCKL","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","323Q6SJS8WE7XVK6QQ3490TY3HOHF8","AYIFHDQSXQJ6B","Submitted","Wed Mar 22 18:30:21 PDT 2023","Wed Mar 22 19:06:51 PDT 2023","Sat Mar 25 19:06:51 PDT 2023","","","","2190","100% (10/10)","100% (10/10)","100% (8/8)","The hypothesis suggests that it is not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","The hypothesis is saying the opposite of what is actually happening, so it would be a contradiction","Being interrupted by someone when you are trying to have a conversation can be really frustrating and annoying.","The relationship between the premise and the hypothesis is that it is not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Being interrupted by someone when you are trying to have a conversation can be really frustrating and annoying.","It's totally not frustrating when my neighbor always interrupts me when I'm trying to have a conversation with someone","Contradiction","My neighbor always interrupts me when I talk.","","false","false","true","false","false","rank_4","rank_1","rank_2","rank_3"
"37VE3DA4Z7FEYUBWVMC62Q6OCIIHBF","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3M68NM076V5O3W5YL2CUTYIRXRR6RZ","A1FHH0LTJMMRL","Submitted","Wed Mar 22 19:23:38 PDT 2023","Wed Mar 22 19:32:58 PDT 2023","Sat Mar 25 19:32:58 PDT 2023","","","","560","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis is that the neighbor got overjoyed when he saw his dog poop on the lawn","The hypothesis contradicts the premise because the neighbor is doing something bad, but the person in the hypothesis is overjoyed, which would be the opposite reaction","Most people would not find it joyful to see their neighbor's dog poop on their lawn and instead would be angry and frustrated.","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Most people would not find it joyful to see their neighbor's dog poop on their lawn and instead would be angry and frustrated.","I got overjoyed when I saw my neighbor let his dog poop on my lawn","Contradiction","I caught my neighbor letting his dog poop on my lawn.","GOOD","false","false","false","true","false","rank_1","rank_2","rank_3","rank_4"
"37VE3DA4Z7FEYUBWVMC62Q6OCIIHBF","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3KWTYT087E1HHUA7BZ5TFGVSV4NL54","A1GFI6FUEFL7RD","Submitted","Wed Mar 22 18:59:01 PDT 2023","Wed Mar 22 19:01:07 PDT 2023","Sat Mar 25 19:01:07 PDT 2023","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis is that the neighbor got overjoyed when he saw his dog poop on the lawn","The hypothesis contradicts the premise because the neighbor is doing something bad, but the person in the hypothesis is overjoyed, which would be the opposite reaction","Most people would not find it joyful to see their neighbor's dog poop on their lawn and instead would be angry and frustrated.","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Most people would not find it joyful to see their neighbor's dog poop on their lawn and instead would be angry and frustrated.","I got overjoyed when I saw my neighbor let his dog poop on my lawn","Contradiction","I caught my neighbor letting his dog poop on my lawn.","","false","false","true","false","false","rank_2","rank_1","rank_3","rank_4"
"37VE3DA4Z7FEYUBWVMC62Q6OCIIHBF","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3L6L49WXWEVLJM3M576CTZTH9IQ45S","AJDD5MOHZ9LTZ","Submitted","Wed Mar 22 18:44:05 PDT 2023","Wed Mar 22 19:25:24 PDT 2023","Sat Mar 25 19:25:24 PDT 2023","","","","2479","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis is that the neighbor got overjoyed when he saw his dog poop on the lawn","The hypothesis contradicts the premise because the neighbor is doing something bad, but the person in the hypothesis is overjoyed, which would be the opposite reaction","Most people would not find it joyful to see their neighbor's dog poop on their lawn and instead would be angry and frustrated.","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Most people would not find it joyful to see their neighbor's dog poop on their lawn and instead would be angry and frustrated.","I got overjoyed when I saw my neighbor let his dog poop on my lawn","Contradiction","I caught my neighbor letting his dog poop on my lawn.","GOOD","false","false","false","true","false","rank_2","rank_3","rank_4","rank_1"
"3EKZL9T8ZLKX8Z329M81DAC6U3IHCM","3554GQY3BXVZQ3J7RLIG4N2NHW4LSQ","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Wed Mar 22 18:23:06 PDT 2023","3","BatchId:5039448;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:23:06 PDT 2023","","","3WETL7AQW7601QKI5T1TJU1BVIX359","A1GFI6FUEFL7RD","Submitted","Wed Mar 22 18:59:03 PDT 2023","Wed Mar 22 19:01:36 PDT 2023","Sat Mar 25 19:01:36 PDT 2023","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","The hypothesis suggests that the protagonist does not want to acknowledge reality, which would be in line with the figurative language used in the hypothesis","The hypothesis describes the premise using figurative language; the man is not actually shutting his eyes","Acknowledging reality means to accept what is happening, here, the person was denying it to be the opposite being in a dream world.","The relationship between the premise and the hypothesis is entailed","text-babbage-001","text-davinci-002","human","text-ada-001","flute","Acknowledging reality means to accept what is happening, here, the person was denying it to be the opposite being in a dream world.","He was living in his dream world  shutting his eyes in front of reality.","Entailment","He did not want to acknowledge reality and kept denying it.","","false","false","false","true","false","rank_1","rank_2","rank_3","rank_4"
