"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.additional_labels","Input.hypothesis","Input.labels","Input.premise","Answer.commentbox","Answer.explanation_quality_bad_1.on","Answer.explanation_quality_bad_2.on","Answer.explanation_quality_good_4.on","Answer.explanation_quality_good_5.on","Answer.explanation_quality_mid_3.on","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Approve","Reject"
"33P2GD6NS0QFRXFQ1ZPZ1TPEZE5KHK","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3HYA4D4525H3I5HO750XMWNWEIGF22","A2RC9V49MHS973","Submitted","Fri Mar 24 22:25:55 PDT 2023","Fri Mar 24 23:01:06 PDT 2023","Mon Mar 27 23:01:06 PDT 2023","","","","2111","83% (5/6)","83% (5/6)","83% (5/6)","The hypothesis implies that the protagonist felt devasted when they dropped the tea cup","The figurative language in the hypothesis suggests that the author feels devasted because of the shattering of the antique tea cup","The relationship between the premise and the hypothesis is entailed","Dropping and shattering an antique tea cup is a very costly mistake and would often result in someone feeling upset and devastated","text-babbage-001","text-curie-001","text-ada-001","human","flute","Dropping and shattering an antique tea cup is a very costly mistake and would often result in someone feeling upset and devastated","Yesterday, I felt devasted because when I was cleaning the cupboards, I dropped an antique tea cup and it shattered","Entailment","Yesterday, when I was cleaning the cupboards, I dropped an antique tea cup and it shattered.","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"3OQQD2WO9V49RUI3MBFLKJ9RO5YI30","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3AZHRG4CUII16JYH8NVH2Z5KET8039","A2RC9V49MHS973","Submitted","Fri Mar 24 19:05:50 PDT 2023","Fri Mar 24 19:13:53 PDT 2023","Mon Mar 27 19:13:53 PDT 2023","","","","483","83% (5/6)","83% (5/6)","83% (5/6)","The sight of fruit flies near garbage is not a heavenly one as they are often associated with dirt and rot and can make people feel nauseous and sick.","The hypothesis is saying that the sight of all the fruit flies made the person feel like they were going to vomit","The hypothesis is that the sight of all the fruit flies around the garbage made the protagonist feel sick to his stomach","The hypothesis states that the figurative language in the story is accurate","human","text-curie-001","text-babbage-001","text-ada-001","flute","The sight of fruit flies near garbage is not a heavenly one as they are often associated with dirt and rot and can make people feel nauseous and sick.","The heavenly sight of all the fruit flies around the garbage made me feel like I was going to vomit","Contradiction","There were so many fruit flies around the garbage, I felt sick to my stomach.","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"341YLJU22VXK6CMKIB1G194ZIRYI2P","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3HL8HNGX4JZEIP2NSEFCWJVAKNMF9O","A16GGVJSG4JVIN","Submitted","Fri Mar 24 21:47:52 PDT 2023","Fri Mar 24 21:49:16 PDT 2023","Mon Mar 27 21:49:16 PDT 2023","","","","84","100% (104/104)","100% (104/104)","100% (104/104)","""too many cooks spoil the broth"" could be interpreted as meaning that if too many people are involved in a project, it will be less efficient and successful","The relationship between the premise and the hypothesis is entailed","The idiom means that if too many people are trying to do something, it will make the final product worse, but in this context it would make the final product better.","The hypothesis is that too many cooks spoil the broth","text-curie-001","text-ada-001","human","text-babbage-001","flute","The idiom means that if too many people are trying to do something, it will make the final product worse, but in this context it would make the final product better.","too many cooks spoil the broth,he told her lightly as he held her gaze.","Contradiction","If too many people try to do something, it will make the final product better, he told her lightly as he held her gaze.","","false","false","true","false","false","rank_2","rank_1","rank_3","rank_4"
"3E22YV8GHE48CKYHHPPK2U89F0KPNZ","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3WQ3B2KGEME6G3NCJZENYNM67D7B1U","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 21:58:22 PDT 2023","Fri Mar 24 21:59:47 PDT 2023","Mon Mar 27 21:59:47 PDT 2023","","","","85","100% (1/1)","100% (1/1)","100% (1/1)","The kid was a brute and silent like a locomotive","The hypothesis suggests that the kid was like a locomotive, which is a metaphor for how fast and powerful he was","The kid was a brute and like a locomotive","A locomotive is a large, noisy machine","text-babbage-001","text-curie-001","text-ada-001","human","flute","A locomotive is a large, noisy machine","The kid was a brute and like a locomotive.","Contradiction","The kid was a brute and silent.","good","false","false","true","false","false","rank_1","rank_2","rank_4","rank_3"
"3SU800BH9JQ67MJ5E3GVGUQDSSZUQN","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","378XPAWRUQBCXZEILSZXVBJM6XGIAH","A2RC9V49MHS973","Submitted","Fri Mar 24 19:04:17 PDT 2023","Fri Mar 24 19:11:52 PDT 2023","Mon Mar 27 19:11:52 PDT 2023","","","","455","83% (5/6)","83% (5/6)","83% (5/6)","The figurative language in the hypothesis suggests that the author is feeling great about forgetting to pay their credit card bill and now has to deal with the consequences","The hypothesis suggests that the person feels great because they forgot to pay their credit card bill","Forgetting to pay a credit card bill is not a great thing because it leads to late fees and penalties which makes the individual disappointed.","The relationship between the premise and the hypothesis is an entailed relationship","text-curie-001","text-babbage-001","human","text-ada-001","flute","Forgetting to pay a credit card bill is not a great thing because it leads to late fees and penalties which makes the individual disappointed.","I feel great that I forgot to pay my credit card bill and now have to deal with the consequences","Contradiction","I forgot to pay my credit card bill, I'm so disappointed with myself.","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"3DIIW4IV92TU9Q17MPK4UO1X25UI4L","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","39JEC75378Z5CKVG4DU7GVZ4E3HCVW","A1640SCV2MWK3I","Submitted","Fri Mar 24 22:21:25 PDT 2023","Fri Mar 24 22:39:02 PDT 2023","Mon Mar 27 22:39:02 PDT 2023","","","","1057","100% (20/20)","100% (20/20)","100% (20/20)","The hypothesis is saying that the computer was dead, which is a literal description of the relationship between the premise and the hypothesis","The relationship between the premise and the hypothesis is entailed","The hypothesis suggests that the service was completely outdated and unpopular when the author last used it","To be dead as a dodo means to be outdated or unpopular, and in this sentence it was both of those things when the speaker tried to use it last night.","text-curie-001","text-ada-001","text-babbage-001","human","flute","To be dead as a dodo means to be outdated or unpopular, and in this sentence it was both of those things when the speaker tried to use it last night.","It was dead as a dodo when I went to use it last night.","Entailment","It was completely outdated and unpopular when I went to use it last night.","","false","false","false","true","false","rank_2","rank_4","rank_3","rank_1"
"3HRWUH63R704JAGYXAG64O3SO0JN5B","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3DYGAII7PZ6W1183NJM3U8Z3WTFQPQ","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 22:09:24 PDT 2023","Fri Mar 24 22:10:31 PDT 2023","Mon Mar 27 22:10:31 PDT 2023","","","","67","100% (1/1)","100% (1/1)","100% (1/1)","The hypothesis is that the robbery was one of the greatest moments of his life because it was a moment where he felt in control and he was able to take what he wanted","The figurative language in the hypothesis suggests that the robbery was one of the best things that ever happened to the author","The relationship between the premise and the hypothesis is an entailed relationship","Getting robbed at gunpoint is a traumatic experience and not something to be happy about.","text-babbage-001","text-curie-001","text-ada-001","human","flute","Getting robbed at gunpoint is a traumatic experience and not something to be happy about.","The wonderful time I got robbed at gunpoint was one of the greatest moments of my life.","Contradiction","One time I was robbed at gun point.","good","false","false","true","false","false","rank_1","rank_4","rank_3","rank_2"
"39AYGO6AGSI02EGC2TQBWUHSKVUN6R","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3570Y55XZ3HZXQ6QBADADLODUB9YGX","A14R255U2QHV6K","Submitted","Fri Mar 24 22:15:36 PDT 2023","Fri Mar 24 22:16:56 PDT 2023","Mon Mar 27 22:16:56 PDT 2023","","","","80","100% (8/8)","100% (8/8)","100% (8/8)","Lions are known for their bravery and strength, and never giving up.","The hypothesis suggests that the warrior was a lion on the battlefield","The hypothesis implies that the warrior is brave and strong, but also that he never gives up","The hypothesis uses a metaphor when it says that the warrior was a lion on the battlefield","human","text-curie-001","text-babbage-001","text-ada-001","flute","Lions are known for their bravery and strength, and never giving up.","The warrior was a lion on the battlefield.","Entailment","The warrior was brave and strong on the battlefield who never gives up.","","false","false","false","false","true","rank_1","rank_4","rank_2","rank_3"
"3SCKNODZ1AEJ6EUHL3V328HOF6EN7Q","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3X65QVEQIEL2GFJMQ9S1TM12N4UCLQ","A29NDHRBWWS8TS","Submitted","Fri Mar 24 18:54:04 PDT 2023","Fri Mar 24 18:54:21 PDT 2023","Mon Mar 27 18:54:21 PDT 2023","","","","17","100% (1/1)","100% (1/1)","100% (1/1)","The hypothesis is that the woman died from avoiding alcohol and therefore, the figurative language used in the hypothesis is that she drowned her trouble in alcohol","The figurative language in the hypothesis suggests that she drowned her troubles in alcohol","The metaphorical use drowning her trouble in alcohol suggests that she is using alcohol as a way to cope with or forget her problems whereas the contradictory sentence suggests that she has been abstaining from alcohol.","The hypothesis suggests that the woman drowned her trouble in alcohol","text-ada-001","text-curie-001","human","text-babbage-001","flute","The metaphorical use drowning her trouble in alcohol suggests that she is using alcohol as a way to cope with or forget her problems whereas the contradictory sentence suggests that she has been abstaining from alcohol.","She drowned her trouble in alcohol.","Contradiction","She has been living by avoiding alcohol.","","false","false","true","false","false","rank_2","rank_4","rank_1","rank_3"
"386659BNUYF2AWN8VHCWQMUY4R401W","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:22:13 PDT 2023","1","BatchId:5041264;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:22:13 PDT 2023","","","3YZ8UPK3V7K5Z56GZNK2K9XL0VZCUW","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 20:44:49 PDT 2023","Fri Mar 24 20:46:32 PDT 2023","Mon Mar 27 20:46:32 PDT 2023","","","","103","100% (1/1)","100% (1/1)","100% (1/1)","The relationship between the premise and the hypothesis is entailed","The person being racist is not being generous or kind in any way and hence their actions should not be congratulated.","The hypothesis uses figurative language to describe the relationship between the premise and the act of racism","The hypothesis is that the person being obnoxious and racist to someone is doing so because they are feeling generous","text-ada-001","human","text-curie-001","text-babbage-001","flute","The person being racist is not being generous or kind in any way and hence their actions should not be congratulated.","I saw a person being horrible and racist to someone and it made me feel like congratulating them for their act of generosity","Contradiction","I saw a person being obnoxious and horribly racist to someone and could not stand it","good","false","false","true","false","false","rank_2","rank_1","rank_4","rank_3"
