"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Generated_1","Input.Generated_2","Input.Generated_3","Input.Generated_4","Input.Model_1","Input.Model_2","Input.Model_3","Input.Model_4","Input.Task","Input.additional_labels","Input.hypothesis","Input.labels","Input.premise","Answer.commentbox","Answer.explanation_quality_bad_1.on","Answer.explanation_quality_bad_2.on","Answer.explanation_quality_good_4.on","Answer.explanation_quality_good_5.on","Answer.explanation_quality_mid_3.on","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Approve","Reject"
"3EGKVCRQG9Q0KP1L5MGUOQ1R2G9YBD","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","3N1FSUEFLJYGNZIFKDOVRBH9MJWD4L","A1640SCV2MWK3I","Submitted","Fri Mar 24 22:21:36 PDT 2023","Fri Mar 24 22:48:47 PDT 2023","Mon Mar 27 22:48:47 PDT 2023","","","","1631","100% (20/20)","100% (20/20)","100% (20/20)","Jobs for the boys are not paid jobs and so the sentence is saying that it is not a case of giving paid employment to friends, supporters, or relations.","The hypothesis is saying that giving paid employment to your friends, supporters, or relations is not the same as giving jobs to the boys","The hypothesis is a restatement of the premise using different words","Jobs for the boys refers to giving paid employment to your friends, supporters, or relations, which is what the context is referring to.","baseline","text-davinci-001","text-davinci-002","human","flute","Jobs for the boys refers to giving paid employment to your friends, supporters, or relations, which is what the context is referring to.","But this isn't a case of jobs for the boys.","Entailment","But this isn't a case of giving paid employment to your friends, supporters, or relations.","","false","false","false","true","false","rank_1","rank_3","rank_4","rank_2"
"3EGKVCRQG9Q0KP1L5MGUOQ1R2G9YBD","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","3TY7ZAOG5TI72H6OTTNGJLMMPGH0K9","A2RC9V49MHS973","Submitted","Fri Mar 24 22:56:55 PDT 2023","Fri Mar 24 23:11:37 PDT 2023","Mon Mar 27 23:11:37 PDT 2023","","","","882","83% (5/6)","83% (5/6)","83% (5/6)","Jobs for the boys are not paid jobs and so the sentence is saying that it is not a case of giving paid employment to friends, supporters, or relations.","The hypothesis is saying that giving paid employment to your friends, supporters, or relations is not the same as giving jobs to the boys","The hypothesis is a restatement of the premise using different words","Jobs for the boys refers to giving paid employment to your friends, supporters, or relations, which is what the context is referring to.","baseline","text-davinci-001","text-davinci-002","human","flute","Jobs for the boys refers to giving paid employment to your friends, supporters, or relations, which is what the context is referring to.","But this isn't a case of jobs for the boys.","Entailment","But this isn't a case of giving paid employment to your friends, supporters, or relations.","","false","false","false","false","true","rank_1","rank_2","rank_3","rank_4"
"3EGKVCRQG9Q0KP1L5MGUOQ1R2G9YBD","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","3XXU1SWE80T1Q4X2H2ARP7JQK4JA00","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 22:21:14 PDT 2023","Fri Mar 24 22:36:59 PDT 2023","Mon Mar 27 22:36:59 PDT 2023","","","","945","100% (1/1)","100% (1/1)","100% (1/1)","Jobs for the boys are not paid jobs and so the sentence is saying that it is not a case of giving paid employment to friends, supporters, or relations.","The hypothesis is saying that giving paid employment to your friends, supporters, or relations is not the same as giving jobs to the boys","The hypothesis is a restatement of the premise using different words","Jobs for the boys refers to giving paid employment to your friends, supporters, or relations, which is what the context is referring to.","baseline","text-davinci-001","text-davinci-002","human","flute","Jobs for the boys refers to giving paid employment to your friends, supporters, or relations, which is what the context is referring to.","But this isn't a case of jobs for the boys.","Entailment","But this isn't a case of giving paid employment to your friends, supporters, or relations.","good","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"302U8RURKCZLH4VD31YJ8MXR1OLNVI","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","3GNA64GUZS2S8RQK34DPW2UM5T0Q5Q","A2RC9V49MHS973","Submitted","Fri Mar 24 19:37:58 PDT 2023","Fri Mar 24 19:54:52 PDT 2023","Mon Mar 27 19:54:52 PDT 2023","","","","1014","83% (5/6)","83% (5/6)","83% (5/6)","The hypothesis is an exaggeration of the premise; the brother is only annoying, not worthy of violence","Most people would not want someone to follow them around and so the brother following around constantly is not wonderful but rather annoying.","A brother who follows you around is not a good friend and so someone who is close to gifting him with a punch is not a good friend.","The figurative language in the hypothesis is that the brother is being annoying and the narrator is close to punching him","text-davinci-002","human","baseline","text-davinci-001","flute","Most people would not want someone to follow them around and so the brother following around constantly is not wonderful but rather annoying.","My wonderful brother wouldn't stop following me around and I was this close to gifting him with a punch.","Contradiction","My brother wouldn't leave me alone and I think I'm going to punch him!","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"302U8RURKCZLH4VD31YJ8MXR1OLNVI","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","3XM0HYN6NYX74YIYESR30RAPDRXPEL","A37N768L5RM0CZ","Submitted","Fri Mar 24 23:02:08 PDT 2023","Fri Mar 24 23:08:01 PDT 2023","Mon Mar 27 23:08:01 PDT 2023","","","","353","100% (8/8)","100% (8/8)","100% (8/8)","The hypothesis is an exaggeration of the premise; the brother is only annoying, not worthy of violence","Most people would not want someone to follow them around and so the brother following around constantly is not wonderful but rather annoying.","A brother who follows you around is not a good friend and so someone who is close to gifting him with a punch is not a good friend.","The figurative language in the hypothesis is that the brother is being annoying and the narrator is close to punching him","text-davinci-002","human","baseline","text-davinci-001","flute","Most people would not want someone to follow them around and so the brother following around constantly is not wonderful but rather annoying.","My wonderful brother wouldn't stop following me around and I was this close to gifting him with a punch.","Contradiction","My brother wouldn't leave me alone and I think I'm going to punch him!","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"302U8RURKCZLH4VD31YJ8MXR1OLNVI","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","3BEFOD78WKRJRTOSX6NYA143VXNM4B","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 22:18:17 PDT 2023","Fri Mar 24 22:19:17 PDT 2023","Mon Mar 27 22:19:17 PDT 2023","","","","60","100% (1/1)","100% (1/1)","100% (1/1)","The hypothesis is an exaggeration of the premise; the brother is only annoying, not worthy of violence","Most people would not want someone to follow them around and so the brother following around constantly is not wonderful but rather annoying.","A brother who follows you around is not a good friend and so someone who is close to gifting him with a punch is not a good friend.","The figurative language in the hypothesis is that the brother is being annoying and the narrator is close to punching him","text-davinci-002","human","baseline","text-davinci-001","flute","Most people would not want someone to follow them around and so the brother following around constantly is not wonderful but rather annoying.","My wonderful brother wouldn't stop following me around and I was this close to gifting him with a punch.","Contradiction","My brother wouldn't leave me alone and I think I'm going to punch him!","good","false","false","true","false","false","rank_2","rank_4","rank_1","rank_3"
"34ZTTGSNKAM120DLE49WXF1NYKXQHI","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","39ASUFLU6B5CD7KP0J1KU4WSFQ2EXU","A2RC9V49MHS973","Submitted","Fri Mar 24 22:25:37 PDT 2023","Fri Mar 24 22:53:46 PDT 2023","Mon Mar 27 22:53:46 PDT 2023","","","","1689","83% (5/6)","83% (5/6)","83% (5/6)","Wife's birthday is a special day and so forgetting about it would not make someone feel great.","Forgetting one's wife's birthday is a really bad thing to do and so who feeling great about it cannot be considered normal.","The hypothesis contradicts the premise because forgetting about one's wife's birthday is usually not something that would make someone feel great","The premise and the hypothesis are not related","baseline","human","text-davinci-002","text-davinci-001","flute","Forgetting one's wife's birthday is a really bad thing to do and so who feeling great about it cannot be considered normal.","Wife's birthday slipped my mind and I feel great about it.","Contradiction","I forgot about wife's birthday.","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"34ZTTGSNKAM120DLE49WXF1NYKXQHI","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","37WLF8U1W3O2GSS3VI3XSMWD2J3K6U","A37N768L5RM0CZ","Submitted","Fri Mar 24 23:02:31 PDT 2023","Fri Mar 24 23:26:47 PDT 2023","Mon Mar 27 23:26:47 PDT 2023","","","","1456","100% (8/8)","100% (8/8)","100% (8/8)","Wife's birthday is a special day and so forgetting about it would not make someone feel great.","Forgetting one's wife's birthday is a really bad thing to do and so who feeling great about it cannot be considered normal.","The hypothesis contradicts the premise because forgetting about one's wife's birthday is usually not something that would make someone feel great","The premise and the hypothesis are not related","baseline","human","text-davinci-002","text-davinci-001","flute","Forgetting one's wife's birthday is a really bad thing to do and so who feeling great about it cannot be considered normal.","Wife's birthday slipped my mind and I feel great about it.","Contradiction","I forgot about wife's birthday.","","false","false","true","false","false","rank_1","rank_2","rank_3","rank_4"
"34ZTTGSNKAM120DLE49WXF1NYKXQHI","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","34S9DKFK7HN57INCYEQ535XAVOXYN9","A3BKCC1LZ2T7WL","Submitted","Fri Mar 24 22:34:13 PDT 2023","Fri Mar 24 22:48:45 PDT 2023","Mon Mar 27 22:48:45 PDT 2023","","","","872","100% (1/1)","100% (1/1)","100% (1/1)","Wife's birthday is a special day and so forgetting about it would not make someone feel great.","Forgetting one's wife's birthday is a really bad thing to do and so who feeling great about it cannot be considered normal.","The hypothesis contradicts the premise because forgetting about one's wife's birthday is usually not something that would make someone feel great","The premise and the hypothesis are not related","baseline","human","text-davinci-002","text-davinci-001","flute","Forgetting one's wife's birthday is a really bad thing to do and so who feeling great about it cannot be considered normal.","Wife's birthday slipped my mind and I feel great about it.","Contradiction","I forgot about wife's birthday.","good","false","true","false","false","false","rank_2","rank_3","rank_1","rank_4"
"32L724R86YIGYJNQK9CSXMCST1QIPC","3MVRTDU8OSLCK9B0TE2AGZNB6GAF5D","Evaluation: Figurative Language Explanations","You will read two short sentences, one literal and one figurative, and you'll help judge the quality of descriptions explaining the relationship between them.","figurative, metaphor, simile, irony, NLP, explanation","$0.05","Fri Mar 24 18:23:54 PDT 2023","3","BatchId:5041267;OriginalHitTemplateId:928390828;","3600","259200","Fri Mar 31 18:23:54 PDT 2023","","","33C7UALJVZWNE5P5GNUD7LW5Z8P81X","A14R255U2QHV6K","Submitted","Fri Mar 24 22:22:59 PDT 2023","Fri Mar 24 22:24:38 PDT 2023","Mon Mar 27 22:24:38 PDT 2023","","","","99","100% (8/8)","100% (8/8)","100% (8/8)","The hypothesis is saying that the person is never given a break from work, which is a metaphor for how they're never given a break from their responsibilities","Being constantly working and never getting a break is not something to be concerned about and so the person is not bothering them.","The premise is saying that the person is always working and the hypothesis is saying that the person is bothered by this","It's not healthy to work all the time without any break and it's common to feel annoyed or bothered by this situation","text-davinci-002","baseline","text-davinci-001","human","flute","It's not healthy to work all the time without any break and it's common to feel annoyed or bothered by this situation","It's been bothering me lately that I'm always working and never get a break","Entailment","It's been getting to me lately that I'm constantly working and never get a break.","","false","false","true","false","false","rank_3","rank_4","rank_2","rank_1"
