"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.post","Input.targetMinority","Input.Generated_1","Input.Model_1","Input.Task","Input.Generated_2","Input.Model_2","Input.Generated_3","Input.Model_3","Input.Generated_4","Input.Model_4","Input.targetStereotype","Answer.commentbox","Answer.gen_1_statement_correct","Answer.gen_2_statement_correct","Answer.gen_3_statement_correct","Answer.gen_4_statement_correct","Answer.intent_quality_bad_1.on","Answer.intent_quality_bad_2.on","Answer.intent_quality_good_4.on","Answer.intent_quality_good_5.on","Answer.intent_quality_mid_3.on","Approve","Reject"
"3A3KKYU7QGFSEBAIHAOFH9R535ZWMJ","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","3Z4XG4ZF4MPV46AYNGFK2U0643Y8XF","A2SJQF5II5GWJJ","Submitted","Wed Mar 22 18:53:55 PDT 2023","Wed Mar 22 18:54:39 PDT 2023","Sat Mar 25 18:54:39 PDT 2023","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","RT @PrisonPlanet: FUCKING RUSSIANS AGAIN! &#128556; https://t.co/vFXhWTorR8","[""Russians"", ""russian folks""]","The sentence communicates the stereotype that Russians are lazy","text-babbage-001","sbic","Russians are often blamed for negative events or situations without evidence or justification","chatgpt","This sentence communicates the stereotype that groups are more likely to be attracted to those with a certain lifestyle","text-ada-001","The stereotype communicated by this sentence is that Russians are again responsible for something bad","text-davinci-001","[""russian folks are all criminals"", ""russian folks are inferior"", ""russians are aggressive"", ""russians are always attacking something"", ""russians are always doing something"", ""russians are up to no good""]","","rank_3","rank_4","rank_2","rank_1","true","false","false","false","false"
"3A3KKYU7QGFSEBAIHAOFH9R535ZWMJ","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","36WLNQG78D8504HOVN925750W3BEBE","A31XWH0561YCQG","Submitted","Wed Mar 22 19:11:19 PDT 2023","Wed Mar 22 19:11:51 PDT 2023","Sat Mar 25 19:11:51 PDT 2023","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","RT @PrisonPlanet: FUCKING RUSSIANS AGAIN! &#128556; https://t.co/vFXhWTorR8","[""Russians"", ""russian folks""]","The sentence communicates the stereotype that Russians are lazy","text-babbage-001","sbic","Russians are often blamed for negative events or situations without evidence or justification","chatgpt","This sentence communicates the stereotype that groups are more likely to be attracted to those with a certain lifestyle","text-ada-001","The stereotype communicated by this sentence is that Russians are again responsible for something bad","text-davinci-001","[""russian folks are all criminals"", ""russian folks are inferior"", ""russians are aggressive"", ""russians are always attacking something"", ""russians are always doing something"", ""russians are up to no good""]","","rank_4","rank_1","rank_3","rank_2","false","false","true","false","false"
"3A3KKYU7QGFSEBAIHAOFH9R535ZWMJ","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","3LRKMWOKBJF9NM8O8HU4PO3EQ312Z0","A37N768L5RM0CZ","Submitted","Wed Mar 22 18:34:26 PDT 2023","Wed Mar 22 18:38:39 PDT 2023","Sat Mar 25 18:38:39 PDT 2023","","","","253","0% (0/0)","0% (0/0)","0% (0/0)","RT @PrisonPlanet: FUCKING RUSSIANS AGAIN! &#128556; https://t.co/vFXhWTorR8","[""Russians"", ""russian folks""]","The sentence communicates the stereotype that Russians are lazy","text-babbage-001","sbic","Russians are often blamed for negative events or situations without evidence or justification","chatgpt","This sentence communicates the stereotype that groups are more likely to be attracted to those with a certain lifestyle","text-ada-001","The stereotype communicated by this sentence is that Russians are again responsible for something bad","text-davinci-001","[""russian folks are all criminals"", ""russian folks are inferior"", ""russians are aggressive"", ""russians are always attacking something"", ""russians are always doing something"", ""russians are up to no good""]","","rank_1","rank_2","rank_3","rank_4","false","false","true","false","false"
"3W1K7D6QTOF0PFBQ18ID2XAT88ZZBN","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","3NKQQ8O39C3F4XCUZJFD4FF3LCDDUX","A1FHH0LTJMMRL","Submitted","Wed Mar 22 18:50:02 PDT 2023","Wed Mar 22 18:52:02 PDT 2023","Sat Mar 25 18:52:02 PDT 2023","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","what did the black kid get his friend for his birthday? my bike.","[""black folks""]","The black kid got his friend for his birthday with a bike","text-babbage-001","sbic","Black people are often stereotyped as thieves or criminals, leading to the assumption that the bike was stolen","chatgpt","The black kid gets his friend for his birthday, because his friend is the best thing ever","text-ada-001","The stereotype that this sentence communicates is that black kids are into bikes","text-davinci-001","[""black folks are all criminals"", ""black folks are always stealing"", ""black people are all thieves."", ""black people are broke."", ""black people can't afford things for their kids"", ""black people steal""]","good","rank_2","rank_1","rank_3","rank_4","false","false","true","false","false"
"3W1K7D6QTOF0PFBQ18ID2XAT88ZZBN","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","34Z02EIMI6B650WBN218KC9I89Z0T2","A2OJWJXS9EJMAJ","Submitted","Wed Mar 22 18:59:45 PDT 2023","Wed Mar 22 19:00:11 PDT 2023","Sat Mar 25 19:00:11 PDT 2023","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","what did the black kid get his friend for his birthday? my bike.","[""black folks""]","The black kid got his friend for his birthday with a bike","text-babbage-001","sbic","Black people are often stereotyped as thieves or criminals, leading to the assumption that the bike was stolen","chatgpt","The black kid gets his friend for his birthday, because his friend is the best thing ever","text-ada-001","The stereotype that this sentence communicates is that black kids are into bikes","text-davinci-001","[""black folks are all criminals"", ""black folks are always stealing"", ""black people are all thieves."", ""black people are broke."", ""black people can't afford things for their kids"", ""black people steal""]","","rank_3","rank_1","rank_4","rank_2","false","false","false","true","false"
"3W1K7D6QTOF0PFBQ18ID2XAT88ZZBN","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","373ERPL3Y26U5UGAHFKN48A5HZVTRQ","A3HL2LL0LEPZT8","Submitted","Wed Mar 22 18:43:03 PDT 2023","Wed Mar 22 18:43:28 PDT 2023","Sat Mar 25 18:43:28 PDT 2023","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","what did the black kid get his friend for his birthday? my bike.","[""black folks""]","The black kid got his friend for his birthday with a bike","text-babbage-001","sbic","Black people are often stereotyped as thieves or criminals, leading to the assumption that the bike was stolen","chatgpt","The black kid gets his friend for his birthday, because his friend is the best thing ever","text-ada-001","The stereotype that this sentence communicates is that black kids are into bikes","text-davinci-001","[""black folks are all criminals"", ""black folks are always stealing"", ""black people are all thieves."", ""black people are broke."", ""black people can't afford things for their kids"", ""black people steal""]","","rank_3","rank_1","rank_4","rank_2","false","false","false","true","false"
"33Q5P9PUT2KJZK3WF8E8DHGBQTZZCU","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","35L9RVQFC2GWGDHWLFY3V0U1D49UHQ","A1NWXL4QO30M8U","Submitted","Wed Mar 22 19:11:39 PDT 2023","Wed Mar 22 19:12:00 PDT 2023","Sat Mar 25 19:12:00 PDT 2023","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","trump is an idiot . minorities ca n't take our jobs if they ca n't keep our jobs .","[""minorities""]","racist","flan-ul2","sbic","minorities don't want to work","human","The stereotype that this sentence communicates is that minorities are lazy and not as intelligent as the majority group","text-davinci-002","The stereotype communicated is that immigrants and people of color are taking away jobs from native-born citizens","text-davinci-003","[""minorities are bad at their jobs"", ""minorities are lazy"", ""minorities can't keep a job"", ""minorities don't want to work""]","","rank_4","rank_2","rank_1","rank_3","false","false","false","true","false"
"33Q5P9PUT2KJZK3WF8E8DHGBQTZZCU","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","36AHBNMV15AWL6WZ9KC270LGH0RYDJ","A6ZCIT0IN2Q74","Submitted","Wed Mar 22 19:09:28 PDT 2023","Wed Mar 22 19:09:52 PDT 2023","Sat Mar 25 19:09:52 PDT 2023","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","trump is an idiot . minorities ca n't take our jobs if they ca n't keep our jobs .","[""minorities""]","racist","flan-ul2","sbic","minorities don't want to work","human","The stereotype that this sentence communicates is that minorities are lazy and not as intelligent as the majority group","text-davinci-002","The stereotype communicated is that immigrants and people of color are taking away jobs from native-born citizens","text-davinci-003","[""minorities are bad at their jobs"", ""minorities are lazy"", ""minorities can't keep a job"", ""minorities don't want to work""]","","rank_4","rank_2","rank_1","rank_3","false","true","false","false","false"
"33Q5P9PUT2KJZK3WF8E8DHGBQTZZCU","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","3RSDURM96OK1DCAZ5FNMDI31HCREYR","AK73OSE51YFDF","Submitted","Wed Mar 22 19:04:53 PDT 2023","Wed Mar 22 19:07:14 PDT 2023","Sat Mar 25 19:07:14 PDT 2023","","","","141","0% (0/0)","0% (0/0)","0% (0/0)","trump is an idiot . minorities ca n't take our jobs if they ca n't keep our jobs .","[""minorities""]","racist","flan-ul2","sbic","minorities don't want to work","human","The stereotype that this sentence communicates is that minorities are lazy and not as intelligent as the majority group","text-davinci-002","The stereotype communicated is that immigrants and people of color are taking away jobs from native-born citizens","text-davinci-003","[""minorities are bad at their jobs"", ""minorities are lazy"", ""minorities can't keep a job"", ""minorities don't want to work""]","","rank_4","rank_2","rank_1","rank_3","false","false","false","true","false"
"3ABAOCJ4SL2NUEEW51P9PK9JF4IMQ5","3W9SL2918SYKE6J9V0NUMD3LSHQBZY","Evaluation: Social Bias Frames (WARNING: This HIT may contain adult content. Worker discretion is advised.)","You will read a toxic post from the internet and tell us whether the provided explanation accurately explains why it's toxic","hate, bias, text, evaluation, NLP, toxicity, moderation, explanation","$0.05","Wed Mar 22 18:32:00 PDT 2023","3","BatchId:5039449;OriginalHitTemplateId:928390828;","3600","259200","Wed Mar 29 18:32:00 PDT 2023","","","3KJYX6QCMN9SKY1ME5BT3ZCZ43KVJJ","A1FHH0LTJMMRL","Submitted","Wed Mar 22 19:00:05 PDT 2023","Wed Mar 22 19:10:47 PDT 2023","Sat Mar 25 19:10:47 PDT 2023","","","","642","0% (0/0)","0% (0/0)","0% (0/0)","what do you call a jew that jumps out of a plane a falling star","[""jewish folks""]","jewish people are a fallen star","baseline","sbic","Jews","flan-t5-base","The stereotype communicated by this sentence is that Jews are reckless and daring","text-davinci-001","Jewish","flan-t5-large","[""are lesser humans"", ""holocaust reference""]","GOOD","rank_1","rank_2","rank_3","rank_4","false","false","false","true","false"
